address,city,postcode,latitude,longitude
2161 JORDYN RD NW,ROCHESTER,55901,44.0468061,-92.5259034
2173 JORDYN RD NW,ROCHESTER,55901,44.0469493,-92.5260015
2185 JORDYN RD NW,ROCHESTER,55901,44.0470593,-92.526146
2197 JORDYN RD NW,ROCHESTER,55901,44.0471599,-92.5263038
2209 JORDYN RD NW,ROCHESTER,55901,44.0472889,-92.5264218
2221 JORDYN RD NW,ROCHESTER,55901,44.0474273,-92.5265133
2233 JORDYN RD NW,ROCHESTER,55901,44.0475656,-92.5265851
2245 JORDYN RD NW,ROCHESTER,55901,44.0476944,-92.5266502
2257 JORDYN RD NW,ROCHESTER,55901,44.0478328,-92.5267154
2269 JORDYN RD NW,ROCHESTER,55901,44.0479616,-92.5267805
2281 JORDYN RD NW,ROCHESTER,55901,44.0480951,-92.5268457
2293 JORDYN RD NW,ROCHESTER,55901,44.0482335,-92.5269174
2305 JORDYN RD NW,ROCHESTER,55901,44.0483623,-92.5269958
2317 JORDYN RD NW,ROCHESTER,55901,44.0485054,-92.5270609
2329 JORDYN RD NW,ROCHESTER,55901,44.0486531,-92.5270863
2341 JORDYN RD NW,ROCHESTER,55901,44.0487961,-92.5271052
2353 JORDYN RD NW,ROCHESTER,55901,44.048939,-92.5271241
2365 JORDYN RD NW,ROCHESTER,55901,44.0490867,-92.5271363
2377 JORDYN RD NW,ROCHESTER,55901,44.0492296,-92.527142
2389 JORDYN RD NW,ROCHESTER,55901,44.0493676,-92.5271345
2160 PRESERVE DR NW,ROCHESTER,55901,44.0460556,-92.5275201
2168 PRESERVE DR NW,ROCHESTER,55901,44.0461455,-92.5273479
2176 PRESERVE DR NW,ROCHESTER,55901,44.0462163,-92.5271691
2184 PRESERVE DR NW,ROCHESTER,55901,44.0463254,-92.5270232
2192 PRESERVE DR NW,ROCHESTER,55901,44.0464488,-92.5269035
2200 PRESERVE DR NW,ROCHESTER,55901,44.0465914,-92.52683
2208 PRESERVE DR NW,ROCHESTER,55901,44.0467485,-92.5268025
2216 PRESERVE DR NW,ROCHESTER,55901,44.0469104,-92.5268147
2224 PRESERVE DR NW,ROCHESTER,55901,44.0470487,-92.5268666
2232 PRESERVE DR NW,ROCHESTER,55901,44.0471823,-92.5269515
2240 PRESERVE DR NW,ROCHESTER,55901,44.0473207,-92.5270167
2248 PRESERVE DR NW,ROCHESTER,55901,44.0474448,-92.5270951
2256 PRESERVE DR NW,ROCHESTER,55901,44.0475783,-92.5271668
2264 PRESERVE DR NW,ROCHESTER,55901,44.0477071,-92.527232
2272 PRESERVE DR NW,ROCHESTER,55901,44.0478455,-92.5272971
2280 PRESERVE DR NW,ROCHESTER,55901,44.0479791,-92.5273755
2288 PRESERVE DR NW,ROCHESTER,55901,44.0481079,-92.5274473
2296 PRESERVE DR NW,ROCHESTER,55901,44.0482463,-92.527519
2304 PRESERVE DR NW,ROCHESTER,55901,44.0483988,-92.5275774
2312 PRESERVE DR NW,ROCHESTER,55901,44.0485466,-92.5276293
2320 PRESERVE DR NW,ROCHESTER,55901,44.0486896,-92.5276614
2328 PRESERVE DR NW,ROCHESTER,55901,44.0488516,-92.5276867
2336 PRESERVE DR NW,ROCHESTER,55901,44.0489945,-92.5276924
2344 PRESERVE DR NW,ROCHESTER,55901,44.0491421,-92.5276914
2352 PRESERVE DR NW,ROCHESTER,55901,44.0492849,-92.5276707
2103 PRESERVE DR NW,ROCHESTER,55901,44.0453628,-92.528241
2111 PRESERVE DR NW,ROCHESTER,55901,44.045513,-92.5282945
2119 PRESERVE DR NW,ROCHESTER,55901,44.0456702,-92.5283182
2127 PRESERVE DR NW,ROCHESTER,55901,44.0458166,-92.5283024
2135 PRESERVE DR NW,ROCHESTER,55901,44.0459593,-92.528247
2143 PRESERVE DR NW,ROCHESTER,55901,44.0460911,-92.5281422
2151 PRESERVE DR NW,ROCHESTER,55901,44.0462157,-92.5280176
2159 PRESERVE DR NW,ROCHESTER,55901,44.046308,-92.5278634
2167 PRESERVE DR NW,ROCHESTER,55901,44.0463932,-92.5277094
2175 PRESERVE DR NW,ROCHESTER,55901,44.0464783,-92.5275157
2261 PRESERVE DR NW,ROCHESTER,55901,44.0475217,-92.5276723
2269 PRESERVE DR NW,ROCHESTER,55901,44.0476684,-92.5277407
2277 PRESERVE DR NW,ROCHESTER,55901,44.0478007,-92.5277992
2285 PRESERVE DR NW,ROCHESTER,55901,44.0479331,-92.5278677
2293 PRESERVE DR NW,ROCHESTER,55901,44.0480691,-92.5279361
2301 PRESERVE DR NW,ROCHESTER,55901,44.0482086,-92.5279996
2309 PRESERVE DR NW,ROCHESTER,55901,44.0483517,-92.5280581
2317 PRESERVE DR NW,ROCHESTER,55901,44.0484875,-92.5281018
2321 PRESERVE DR NW,ROCHESTER,55901,44.048627,-92.5281405
2325 PRESERVE DR NW,ROCHESTER,55901,44.0487771,-92.5281741
2333 PRESERVE DR NW,ROCHESTER,55901,44.0489164,-92.5281732
2341 PRESERVE DR NW,ROCHESTER,55901,44.0490557,-92.5281773
2349 PRESERVE DR NW,ROCHESTER,55901,44.0492057,-92.5281763
2357 PRESERVE DR NW,ROCHESTER,55901,44.0493593,-92.5281703
2365 PRESERVE DR NW,ROCHESTER,55901,44.0495055,-92.5281001
2369 PRESERVE DR NW,ROCHESTER,55901,44.0496121,-92.5279557
2373 PRESERVE DR NW,ROCHESTER,55901,44.04969,-92.5277621
2379 PRESERVE DR NW,ROCHESTER,55901,44.0497072,-92.5275491
2385 PRESERVE DR NW,ROCHESTER,55901,44.04971,-92.5273262
2391 PRESERVE DR NW,ROCHESTER,55901,44.0497157,-92.5271291
7764 75 ST NW,PINE ISLAND,55963,44.1043326,-92.5944961
3258 BELLA TERRA RD NE,ROCHESTER,55906,44.0365773,-92.4137838
3263 BELLA TERRA RD NE,ROCHESTER,55906,44.0369995,-92.4136853
1525 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0373117,-92.4132332
1547 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0375736,-92.4132269
1503 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0370557,-92.4132271
1565 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0378272,-92.4132354
1587 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0380665,-92.4132285
1609 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0383095,-92.4132512
1526 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0373235,-92.4126769
1548 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0376057,-92.4126745
1570 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0378843,-92.4126722
1592 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0381664,-92.4126747
1614 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0384343,-92.4126725
1636 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0386986,-92.4126653
1658 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0389982,-92.4125786
1680 SHANNON OAKS BLVD NE,ROCHESTER,55906,44.0392289,-92.4122548
1841 DANIEL LN NE,STEWARTVILLE,55976,43.8686738,-92.483184
1843 DANIEL LN NE,STEWARTVILLE,55976,43.8687091,-92.4831839
1845 DANIEL LN NE,STEWARTVILLE,55976,43.8687602,-92.4831843
1847 DANIEL LN NE,STEWARTVILLE,55976,43.8687988,-92.4831829
4275 HERITAGE PL NW,ROCHESTER,55901,44.0455255,-92.5275974
202 MAJESTIC RD NW,ROCHESTER,55901,44.1058485,-92.4505345
584 MERRYWOOD DR NW,ROCHESTER,55901,44.0905986,-92.4694423
3124 50 AVE SE,ROCHESTER,55904,43.9762943,-92.3780369
"1860 20 ST NW, UNIT 1",ROCHESTER,55901,44.0445366,-92.4913689
"1860 20 ST NW, UNIT 2",ROCHESTER,55901,44.044464,-92.4913711
"1860 20 ST NW, UNIT 3",ROCHESTER,55901,44.0444033,-92.4913699
"1860 20 ST NW, UNIT 4",ROCHESTER,55901,44.0445351,-92.4912881
"1860 20 ST NW, UNIT 5",ROCHESTER,55901,44.0444649,-92.4912869
"1860 20 ST NW, UNIT 6",ROCHESTER,55901,44.0444018,-92.4912923
"3160 WELLNER DR NE, STE 101",ROCHESTER,55906,44.0570122,-92.4517282
"3160 WELLNER DR NE, STE 102",ROCHESTER,55906,44.0569417,-92.4517314
"3160 WELLNER DR NE, STE 103",ROCHESTER,55906,44.0568694,-92.451732
"3160 WELLNER DR NE, STE 104",ROCHESTER,55906,44.0567741,-92.4517327
"3160 WELLNER DR NE, STE 500",ROCHESTER,55906,44.0567179,-92.4519524
3972 MAYO LAKE RD SW,ROCHESTER,55902,44.0001124,-92.5230768
10255 85 ST NW,PINE ISLAND,55963,44.1239292,-92.6437837
5312 VINCE LN SW,ROCHESTER,55902,44.0106731,-92.5442285
5344 VINCE LN SW,ROCHESTER,55902,44.0098685,-92.544848
5376 VINCE LN SW,ROCHESTER,55902,44.0098981,-92.545685
5434 VINCE LN SW,ROCHESTER,55902,44.0101579,-92.5468794
5520 VINCE LN SW,ROCHESTER,55902,44.0104351,-92.5488324
5532 VINCE LN SW,ROCHESTER,55902,44.0109398,-92.5493613
5515 VINCE LN SW,ROCHESTER,55902,44.0113815,-92.5488307
5503 VINCE LN SW,ROCHESTER,55902,44.0112222,-92.5483327
3085 WOODLAND VALLEY LN SW,ROCHESTER,55902,43.9770425,-92.5409794
2963 MEADOW CROSSING LN SW,ROCHESTER,55902,43.9787474,-92.5395111
3097 MEADOW CROSSING LN SW,ROCHESTER,55902,43.9765597,-92.5389776
3088 MEADOW CROSSING LN SW,ROCHESTER,55902,43.9763342,-92.5384713
2807 BAMBER VALLEY RD SW,ROCHESTER,55902,43.9816361,-92.5104304
2831 BAMBER VALLEY RD SW,ROCHESTER,55902,43.9805008,-92.5108092
3136 BAMBER HILLS LN SW,ROCHESTER,55902,43.9769711,-92.504776
3567 36 AVE NE,ROCHESTER,55906,44.059664,-92.4083772
410 13 AVE SE,ROCHESTER,55904,44.0186017,-92.4463021
1080 7 ST NE,BYRON,55920,44.035966,-92.6265014
16007 QUINCY RD NE,DOVER,55929,44.0382046,-92.1594324
8886 COUNTY RD 20  SE,ROCHESTER,55904,43.8929255,-92.4375249
804 JULIETTE AVE SW,ROCHESTER,55902,44.0141869,-92.5229675
9016 COUNTY RD 3  NW,ORONOCO,55960,44.132051,-92.5776276
1780 BRANDT DR NE,BYRON,55920,44.0326463,-92.6102291
1786 BRANDT DR NE,BYRON,55920,44.0324589,-92.6102837
1792 BRANDT DR NE,BYRON,55920,44.0322507,-92.6103384
1806 BRANDT DR NE,BYRON,55920,44.0320846,-92.6105496
1812 BRANDT DR NE,BYRON,55920,44.0319602,-92.6107937
1818 BRANDT DR NE,BYRON,55920,44.0318388,-92.6110294
1824 BRANDT DR NE,BYRON,55920,44.0317203,-92.6112405
1830 BRANDT DR NE,BYRON,55920,44.0316108,-92.6114555
1836 BRANDT DR NE,BYRON,55920,44.0314923,-92.6116583
1842 BRANDT DR NE,BYRON,55920,44.0313857,-92.6118857
1848 BRANDT DR NE,BYRON,55920,44.0312554,-92.6121381
1849 BRANDT DR NE,BYRON,55920,44.0309242,-92.6118262
1845 BRANDT DR NE,BYRON,55920,44.0310426,-92.6115822
1839 BRANDT DR NE,BYRON,55920,44.0311581,-92.6113712
1833 BRANDT DR NE,BYRON,55920,44.0312766,-92.6111561
1827 BRANDT DR NE,BYRON,55920,44.0313892,-92.6109451
1821 BRANDT DR NE,BYRON,55920,44.0315017,-92.6107259
1815 BRANDT DR NE,BYRON,55920,44.0316202,-92.6105149
1809 BRANDT DR NE,BYRON,55920,44.0317357,-92.610308
1805 BRANDT DR NE,BYRON,55920,44.0318482,-92.6100929
1884 ASHLEY DR NE,BYRON,55920,44.0317184,-92.6094005
1887 ASHLEY DR NE,BYRON,55920,44.0318801,-92.6088941
1875 ASHLEY DR NE,BYRON,55920,44.0320948,-92.6090448
1863 ASHLEY DR NE,BYRON,55920,44.0322169,-92.609295
1781 BRANDT DR NE,BYRON,55920,44.032537,-92.6096795
8624 COUNTY RD 116  SE,STEWARTVILLE,55976,43.8958402,-92.3591966
2221 PETERSEN DR NW,STEWARTVILLE,55976,43.8740628,-92.5049481
2229 PETERSEN DR NW,STEWARTVILLE,55976,43.87423,-92.5047434
2237 PETERSEN DR NW,STEWARTVILLE,55976,43.8744618,-92.5045987
2245 PETERSEN DR NW,STEWARTVILLE,55976,43.8746848,-92.5045526
2220 PETERSEN DR NW,STEWARTVILLE,55976,43.8736797,-92.5046263
2226 PETERSEN DR NW,STEWARTVILLE,55976,43.8738649,-92.5043038
2232 PETERSEN DR NW,STEWARTVILLE,55976,43.8740576,-92.5041435
2236 PETERSEN DR NW,STEWARTVILLE,55976,43.8742596,-92.504034
2240 PETERSEN DR NW,STEWARTVILLE,55976,43.8744688,-92.5039848
2244 PETERSEN DR NW,STEWARTVILLE,55976,43.8746851,-92.5039897
1151 PALISADE DR NE,BYRON,55920,44.0339725,-92.6232787
1153 PALISADE DR NE,BYRON,55920,44.0339707,-92.6231242
1155 PALISADE DR NE,BYRON,55920,44.0339718,-92.6230054
1157 PALISADE DR NE,BYRON,55920,44.0339715,-92.6228806
1159 PALISADE DR NE,BYRON,55920,44.0339683,-92.6227242
1171 PALISADE DR NE,BYRON,55920,44.033717,-92.6233532
1169 PALISADE DR NE,BYRON,55920,44.0337182,-92.6232522
1167 PALISADE DR NE,BYRON,55920,44.0337179,-92.6231255
1165 PALISADE DR NE,BYRON,55920,44.0337161,-92.6230047
1163 PALISADE DR NE,BYRON,55920,44.0337187,-92.6228839
1161 PALISADE DR NE,BYRON,55920,44.0337154,-92.6227393
2180 WHEELOCK DR NE,ROCHESTER,55906,44.0468549,-92.4307647
421 3 ST NW,ROCHESTER,55901,44.0264506,-92.4692627
1115 FELTY AVE SE,ROCHESTER,55904,44.0084594,-92.4197029
1135 FELTY AVE SE,ROCHESTER,55904,44.0080661,-92.4192895
1155 FELTY AVE SE,ROCHESTER,55904,44.0080696,-92.4203454
1175 FELTY AVE SE,ROCHESTER,55904,44.0074891,-92.419094
5225 7 ST NW,ROCHESTER,55901,44.0349009,-92.5439303
1891 45 ST SE,ROCHESTER,55904,43.956903,-92.4397138
552 95 AVE SW,BYRON,55920,44.0107563,-92.6226527
2480 SCOTT RD NW,ROCHESTER,55901,44.0502702,-92.5183887
"1115 FELTY AVE SE, UNIT 101",ROCHESTER,55904,44.0086297,-92.4203576
"1115 FELTY AVE SE, UNIT 201",ROCHESTER,55904,44.0085988,-92.4203585
"1115 FELTY AVE SE, UNIT 301",ROCHESTER,55904,44.0085602,-92.4203601
"1115 FELTY AVE SE, UNIT 102",ROCHESTER,55904,44.0084797,-92.4203615
"1115 FELTY AVE SE, UNIT 202",ROCHESTER,55904,44.0085064,-92.4203612
"1115 FELTY AVE SE, UNIT 302",ROCHESTER,55904,44.0085292,-92.4203624
"1115 FELTY AVE SE, UNIT 103",ROCHESTER,55904,44.0084692,-92.4202421
"1115 FELTY AVE SE, UNIT 203",ROCHESTER,55904,44.0084968,-92.4202426
"1115 FELTY AVE SE, UNIT 303",ROCHESTER,55904,44.0085206,-92.420243
"1115 FELTY AVE SE, UNIT 104",ROCHESTER,55904,44.0086313,-92.4201867
"1115 FELTY AVE SE, UNIT 204",ROCHESTER,55904,44.0085999,-92.4201882
"1115 FELTY AVE SE, UNIT 304",ROCHESTER,55904,44.0085694,-92.4201898
"1115 FELTY AVE SE, UNIT 105",ROCHESTER,55904,44.0086316,-92.4201372
"1115 FELTY AVE SE, UNIT 205",ROCHESTER,55904,44.0085997,-92.4201381
"1115 FELTY AVE SE, UNIT 305",ROCHESTER,55904,44.0085707,-92.4201377
"1115 FELTY AVE SE, UNIT 106",ROCHESTER,55904,44.0084687,-92.420122
"1115 FELTY AVE SE, UNIT 206",ROCHESTER,55904,44.0084977,-92.4201225
"1115 FELTY AVE SE, UNIT 306",ROCHESTER,55904,44.0085225,-92.4201236
"1115 FELTY AVE SE, UNIT 107",ROCHESTER,55904,44.0086293,-92.4200481
"1115 FELTY AVE SE, UNIT 207",ROCHESTER,55904,44.0085984,-92.4200477
"1115 FELTY AVE SE, UNIT 307",ROCHESTER,55904,44.0085726,-92.4200492
"1115 FELTY AVE SE, UNIT 108",ROCHESTER,55904,44.0084723,-92.4199683
"1115 FELTY AVE SE, UNIT 208",ROCHESTER,55904,44.008499,-92.4199687
"1115 FELTY AVE SE, UNIT 308",ROCHESTER,55904,44.0085233,-92.4199718
"1115 FELTY AVE SE, UNIT 109",ROCHESTER,55904,44.008628,-92.4199544
"1115 FELTY AVE SE, UNIT 209",ROCHESTER,55904,44.008597,-92.419954
"1115 FELTY AVE SE, UNIT 309",ROCHESTER,55904,44.0085746,-92.4199542
"1115 FELTY AVE SE, UNIT 110",ROCHESTER,55904,44.0084704,-92.4198522
"1115 FELTY AVE SE, UNIT 210",ROCHESTER,55904,44.0084951,-92.4198546
"1115 FELTY AVE SE, UNIT 310",ROCHESTER,55904,44.0085194,-92.4198544
"1115 FELTY AVE SE, UNIT 111",ROCHESTER,55904,44.008615,-92.4198252
"1115 FELTY AVE SE, UNIT 211",ROCHESTER,55904,44.0085888,-92.4198234
"1115 FELTY AVE SE, UNIT 311",ROCHESTER,55904,44.0085702,-92.4198236
"1115 FELTY AVE SE, UNIT 112",ROCHESTER,55904,44.00847,-92.4197802
"1115 FELTY AVE SE, UNIT 212",ROCHESTER,55904,44.0084958,-92.419782
"1115 FELTY AVE SE, UNIT 312",ROCHESTER,55904,44.0085182,-92.4197825
"1115 FELTY AVE SE, UNIT 113",ROCHESTER,55904,44.0086163,-92.4196754
"1115 FELTY AVE SE, UNIT 213",ROCHESTER,55904,44.0085925,-92.4196756
"1115 FELTY AVE SE, UNIT 313",ROCHESTER,55904,44.0085682,-92.4196758
"1115 FELTY AVE SE, UNIT 114",ROCHESTER,55904,44.0084723,-92.4196403
"1115 FELTY AVE SE, UNIT 214",ROCHESTER,55904,44.0084913,-92.4196402
"1115 FELTY AVE SE, UNIT 314",ROCHESTER,55904,44.0085175,-92.4196426
"1115 FELTY AVE SE, UNIT 115",ROCHESTER,55904,44.0086205,-92.4195546
"1115 FELTY AVE SE, UNIT 215",ROCHESTER,55904,44.0085981,-92.4195542
"1115 FELTY AVE SE, UNIT 315",ROCHESTER,55904,44.0085729,-92.4195537
"1115 FELTY AVE SE, UNIT 116",ROCHESTER,55904,44.0084723,-92.4195282
"1115 FELTY AVE SE, UNIT 216",ROCHESTER,55904,44.0084994,-92.4195293
"1115 FELTY AVE SE, UNIT 316",ROCHESTER,55904,44.0085209,-92.4195304
"1115 FELTY AVE SE, UNIT 117",ROCHESTER,55904,44.0086145,-92.4194821
"1115 FELTY AVE SE, UNIT 217",ROCHESTER,55904,44.0085916,-92.419481
"1115 FELTY AVE SE, UNIT 317",ROCHESTER,55904,44.0085726,-92.4194818
"1115 FELTY AVE SE, UNIT 118",ROCHESTER,55904,44.0084717,-92.419387
"1115 FELTY AVE SE, UNIT 218",ROCHESTER,55904,44.0084988,-92.4193887
"1115 FELTY AVE SE, UNIT 318",ROCHESTER,55904,44.0085222,-92.4193898
"1115 FELTY AVE SE, UNIT 119",ROCHESTER,55904,44.0086202,-92.4193666
"1115 FELTY AVE SE, UNIT 219",ROCHESTER,55904,44.0085954,-92.4193661
"1115 FELTY AVE SE, UNIT 319",ROCHESTER,55904,44.0085735,-92.4193663
"1115 FELTY AVE SE, UNIT 120",ROCHESTER,55904,44.0086199,-92.4193158
"1115 FELTY AVE SE, UNIT 220",ROCHESTER,55904,44.0085947,-92.419314
"1115 FELTY AVE SE, UNIT 320",ROCHESTER,55904,44.0085718,-92.4193122
"1115 FELTY AVE SE, UNIT 121",ROCHESTER,55904,44.0084688,-92.4192827
"1115 FELTY AVE SE, UNIT 221",ROCHESTER,55904,44.0084965,-92.4192845
"1115 FELTY AVE SE, UNIT 321",ROCHESTER,55904,44.0085212,-92.4192856
"1115 FELTY AVE SE, UNIT 122",ROCHESTER,55904,44.0084702,-92.4191547
"1115 FELTY AVE SE, UNIT 222",ROCHESTER,55904,44.0084992,-92.4191558
"1115 FELTY AVE SE, UNIT 322",ROCHESTER,55904,44.008524,-92.4191582
"1115 FELTY AVE SE, UNIT 123",ROCHESTER,55904,44.0086245,-92.4191554
"1115 FELTY AVE SE, UNIT 223",ROCHESTER,55904,44.0085964,-92.4191556
"1115 FELTY AVE SE, UNIT 323",ROCHESTER,55904,44.008564,-92.4191559
"1135 FELTY AVE SE, UNIT 120",ROCHESTER,55904,44.0079125,-92.4188383
"1135 FELTY AVE SE, UNIT 220",ROCHESTER,55904,44.0079372,-92.4188388
"1135 FELTY AVE SE, UNIT 320",ROCHESTER,55904,44.0079606,-92.4188392
"1135 FELTY AVE SE, UNIT 119",ROCHESTER,55904,44.0079198,-92.4189834
"1135 FELTY AVE SE, UNIT 219",ROCHESTER,55904,44.0079403,-92.4189839
"1135 FELTY AVE SE, UNIT 319",ROCHESTER,55904,44.0079622,-92.4189837
"1135 FELTY AVE SE, UNIT 118",ROCHESTER,55904,44.0080747,-92.4189194
"1135 FELTY AVE SE, UNIT 218",ROCHESTER,55904,44.0080519,-92.4189183
"1135 FELTY AVE SE, UNIT 318",ROCHESTER,55904,44.0080285,-92.4189185
"1135 FELTY AVE SE, UNIT 117",ROCHESTER,55904,44.0080744,-92.4190501
"1135 FELTY AVE SE, UNIT 217",ROCHESTER,55904,44.0080515,-92.4190503
"1135 FELTY AVE SE, UNIT 317",ROCHESTER,55904,44.0080267,-92.4190511
"1135 FELTY AVE SE, UNIT 116",ROCHESTER,55904,44.0079199,-92.4191127
"1135 FELTY AVE SE, UNIT 216",ROCHESTER,55904,44.007948,-92.4191132
"1135 FELTY AVE SE, UNIT 316",ROCHESTER,55904,44.0079694,-92.419115
"1135 FELTY AVE SE, UNIT 115",ROCHESTER,55904,44.0080751,-92.4191194
"1135 FELTY AVE SE, UNIT 215",ROCHESTER,55904,44.0080518,-92.4191202
"1135 FELTY AVE SE, UNIT 315",ROCHESTER,55904,44.0080275,-92.4191204
"1135 FELTY AVE SE, UNIT 114",ROCHESTER,55904,44.0079216,-92.4191734
"1135 FELTY AVE SE, UNIT 214",ROCHESTER,55904,44.0079492,-92.4191752
"1135 FELTY AVE SE, UNIT 314",ROCHESTER,55904,44.0079706,-92.419175
"1135 FELTY AVE SE, UNIT 113",ROCHESTER,55904,44.0080779,-92.4192124
"1135 FELTY AVE SE, UNIT 213",ROCHESTER,55904,44.0080513,-92.4192119
"1135 FELTY AVE SE, UNIT 313",ROCHESTER,55904,44.008027,-92.4192121
"1135 FELTY AVE SE, UNIT 112",ROCHESTER,55904,44.0079191,-92.4192757
"1135 FELTY AVE SE, UNIT 212",ROCHESTER,55904,44.0079468,-92.4192768
"1135 FELTY AVE SE, UNIT 312",ROCHESTER,55904,44.0079744,-92.4192766
"1135 FELTY AVE SE, UNIT 111",ROCHESTER,55904,44.0080777,-92.4193905
"1135 FELTY AVE SE, UNIT 211",ROCHESTER,55904,44.0080463,-92.4193888
"1135 FELTY AVE SE, UNIT 311",ROCHESTER,55904,44.0080206,-92.4193877
"1135 FELTY AVE SE, UNIT 110",ROCHESTER,55904,44.0079197,-92.4193971
"1135 FELTY AVE SE, UNIT 210",ROCHESTER,55904,44.0079463,-92.4193962
"1135 FELTY AVE SE, UNIT 310",ROCHESTER,55904,44.0079744,-92.4193967
"1135 FELTY AVE SE, UNIT 109",ROCHESTER,55904,44.0080757,-92.4194724
"1135 FELTY AVE SE, UNIT 209",ROCHESTER,55904,44.008051,-92.4194706
"1135 FELTY AVE SE, UNIT 309",ROCHESTER,55904,44.0080267,-92.4194715
"1135 FELTY AVE SE, UNIT 108",ROCHESTER,55904,44.0079288,-92.4195218
"1135 FELTY AVE SE, UNIT 208",ROCHESTER,55904,44.0079564,-92.4195228
"1135 FELTY AVE SE, UNIT 308",ROCHESTER,55904,44.0079812,-92.419524
"1135 FELTY AVE SE, UNIT 107",ROCHESTER,55904,44.0080793,-92.4195363
"1135 FELTY AVE SE, UNIT 207",ROCHESTER,55904,44.0080531,-92.4195372
"1135 FELTY AVE SE, UNIT 307",ROCHESTER,55904,44.0080279,-92.4195387
"1135 FELTY AVE SE, UNIT 106",ROCHESTER,55904,44.0080765,-92.4196518
"1135 FELTY AVE SE, UNIT 206",ROCHESTER,55904,44.0080494,-92.4196514
"1135 FELTY AVE SE, UNIT 306",ROCHESTER,55904,44.0080279,-92.4196522
"1135 FELTY AVE SE, UNIT 105",ROCHESTER,55904,44.0079274,-92.4196511
"1135 FELTY AVE SE, UNIT 205",ROCHESTER,55904,44.0079546,-92.4196522
"1135 FELTY AVE SE, UNIT 305",ROCHESTER,55904,44.0079817,-92.4196539
"1135 FELTY AVE SE, UNIT 104",ROCHESTER,55904,44.007925,-92.4197356
"1135 FELTY AVE SE, UNIT 204",ROCHESTER,55904,44.0079526,-92.4197353
"1135 FELTY AVE SE, UNIT 304",ROCHESTER,55904,44.0079759,-92.4197351
"1135 FELTY AVE SE, UNIT 103",ROCHESTER,55904,44.0080797,-92.4197376
"1135 FELTY AVE SE, UNIT 203",ROCHESTER,55904,44.0080559,-92.4197384
"1135 FELTY AVE SE, UNIT 303",ROCHESTER,55904,44.0080335,-92.4197386
"1135 FELTY AVE SE, UNIT 102",ROCHESTER,55904,44.0079216,-92.4198504
"1135 FELTY AVE SE, UNIT 202",ROCHESTER,55904,44.0079497,-92.4198515
"1135 FELTY AVE SE, UNIT 302",ROCHESTER,55904,44.0079764,-92.4198532
"1135 FELTY AVE SE, UNIT 101",ROCHESTER,55904,44.0080817,-92.4198504
"1135 FELTY AVE SE, UNIT 201",ROCHESTER,55904,44.0080583,-92.4198506
"1135 FELTY AVE SE, UNIT 301",ROCHESTER,55904,44.0080345,-92.4198501
"1175 FELTY AVE SE, UNIT 135",ROCHESTER,55904,44.0073453,-92.4185026
"1175 FELTY AVE SE, UNIT 235",ROCHESTER,55904,44.0073702,-92.4185024
"1175 FELTY AVE SE, UNIT 335",ROCHESTER,55904,44.0073939,-92.4185031
"1175 FELTY AVE SE, UNIT 134",ROCHESTER,55904,44.007479,-92.4185049
"1175 FELTY AVE SE, UNIT 234",ROCHESTER,55904,44.0074583,-92.4185034
"1175 FELTY AVE SE, UNIT 334",ROCHESTER,55904,44.0074346,-92.4185036
"1175 FELTY AVE SE, UNIT 133",ROCHESTER,55904,44.0073348,-92.4186172
"1175 FELTY AVE SE, UNIT 233",ROCHESTER,55904,44.0073616,-92.4186178
"1175 FELTY AVE SE, UNIT 333",ROCHESTER,55904,44.0073902,-92.4186201
"1175 FELTY AVE SE, UNIT 132",ROCHESTER,55904,44.0074913,-92.4186833
"1175 FELTY AVE SE, UNIT 232",ROCHESTER,55904,44.0074621,-92.418676
"1175 FELTY AVE SE, UNIT 332",ROCHESTER,55904,44.0074366,-92.4186829
"1175 FELTY AVE SE, UNIT 131",ROCHESTER,55904,44.0073408,-92.4187292
"1175 FELTY AVE SE, UNIT 231",ROCHESTER,55904,44.0073675,-92.418729
"1175 FELTY AVE SE, UNIT 331",ROCHESTER,55904,44.0073912,-92.4187288
"1175 FELTY AVE SE, UNIT 130",ROCHESTER,55904,44.0074844,-92.4187566
"1175 FELTY AVE SE, UNIT 230",ROCHESTER,55904,44.0074594,-92.4187568
"1175 FELTY AVE SE, UNIT 330",ROCHESTER,55904,44.0074394,-92.418757
"1175 FELTY AVE SE, UNIT 129",ROCHESTER,55904,44.0073451,-92.4188698
"1175 FELTY AVE SE, UNIT 229",ROCHESTER,55904,44.00737,-92.4188687
"1175 FELTY AVE SE, UNIT 329",ROCHESTER,55904,44.0073912,-92.4188694
